MINE,VEIN,YEAR,index,TONNES,METAL,EQ,ZN,PB,CU,AG,FE,PV,ORDER,RE,RE_OLD,CUTOFF,MINED_A,BUFFER,TYPE,PHASE,CAT1,CAT2,CAT3,CAT4,Tonnes_Waterfall1,Tonnes_Waterfall2,Tonnes_Waterfall3,Tonnes_Waterfall4
Animon,vofe,21_22,0.0,831152.0103622811,5006167.047384705,6.0231666229173,3.2636595799269124,0.669618462011354,0.08993102371831378,2.7047618645371627,0.5763199834559828,1.27092239119489,3,3,2,0,all,100,DDDRE,After Drilling,,2,3,,,,,
Animon,vofe,21_22,0.0,709847.1597172832,4019348.6617682525,5.662273359477936,2.944947973690708,0.6451312629834612,0.07891158412060698,2.68019406074423,0.4995837184766558,1.3247578965431837,3,3,2,0,in_situ,100,DDDRE,After Drilling,,2,3,,,,,
Animon,vofe,21_22,0.0,799744.3969381056,4668791.3551633265,5.83785441078202,3.1755975680664803,0.5537449189846071,0.08723025785299397,2.1085119237309637,0.0,0.0,3,3,2,0,all,9999,DDDRE,Before Drilling,,2,3,,,,,
Animon,vofe,21_22,0.0,680950.0267022037,3516831.6920731394,5.164595864846242,2.7402273169777374,0.4842247452090333,0.07263907823200047,1.9401438026594957,0.0,0.0,3,3,2,0,in_situ,9999,DDDRE,Before Drilling,,2,3,,,,,
Animon,vofe,21_22,0.0,799744.3969381056,4668791.3551633265,5.83785441078202,3.1755975680664803,0.5537449189846071,0.08723025785299397,2.1085119237309637,0.0,0.0,3,3,2,0,all,100,DDDRE,Before Drilling,,2,3,,,,,
Animon,vofe,21_22,0.0,680950.0267022037,3516831.6920731394,5.164595864846242,2.7402273169777374,0.4842247452090333,0.07263907823200047,1.9401438026594957,0.0,0.0,3,3,2,0,in_situ,100,DDDRE,Before Drilling,,2,3,,,,,
Animon,vofe,21_22,1.0,3593.3739546250013,57101.46190380616,15.890765232021383,13.873825690099956,0.7394469135200971,0.12498055614366164,1.6825998482342643,9.103155242523579,0.7924389117061612,3,1,-8,0,all,9999,DDDRE,After Drilling,1,,,,0.0,,,
Animon,vofe,21_22,1.0,3593.3739546250013,57101.46190380616,15.890765232021383,13.873825690099956,0.7394469135200971,0.12498055614366164,1.6825998482342643,9.103155242523579,0.7924389117061612,3,1,-8,0,all,100,DDDRE,After Drilling,1,,,,-2190.477943159129,,,
Animon,vofe,21_22,1.0,5783.85189778413,107782.82054823967,18.6351280172877,15.372582545288022,1.4072555204813926,0.19210185860233972,1.8552899515182755,0.0,0.0,3,1,2,0,all,9999,DDDRE,Before Drilling,1,2,,,,,,
Animon,vofe,21_22,1.0,2029.765198233728,39330.76440021831,19.377002046563497,15.795240436070756,1.3478872832195266,0.19811027314587948,2.2338743272732122,0.0,0.0,3,1,2,0,in_situ,9999,DDDRE,Before Drilling,1,2,,,,,,
Animon,vofe,21_22,1.0,5783.85189778413,107782.82054823967,18.6351280172877,15.372582545288022,1.4072555204813926,0.19210185860233972,1.8552899515182755,0.0,0.0,3,1,2,0,all,100,DDDRE,Before Drilling,1,2,,,,,,
Animon,vofe,21_22,1.0,2029.765198233728,39330.76440021831,19.377002046563497,15.795240436070756,1.3478872832195266,0.19811027314587948,2.2338743272732122,0.0,0.0,3,1,2,0,in_situ,100,DDDRE,Before Drilling,1,2,,,,,,
Animon,vofe,21_22,2.0,3233.880266812501,55579.313105917805,17.186571091174006,15.219622733314583,0.7643078684462585,0.13668362748717194,1.5900531790715013,10.115105772185606,0.6255896804387917,3,1,2,0,all,9999,DRE,After Drilling,1,2,,,3233.880266812501,,,
Animon,vofe,21_22,2.0,1305.78547225,24164.941877424197,18.506058147350625,16.415953649650138,0.7205547295802944,0.14415400758524405,1.7974539235089375,10.245802452616994,0.5686422865890398,3,1,2,0,in_situ,9999,DRE,After Drilling,1,2,,,1305.78547225,,,
Animon,vofe,21_22,2.0,3233.880266812501,55579.313105917805,17.186571091174006,15.219622733314583,0.7643078684462585,0.13668362748717194,1.5900531790715013,10.115105772185606,0.6255896804387917,3,1,2,0,all,100,DRE,After Drilling,1,2,,,3233.880266812501,,,
Animon,vofe,21_22,2.0,1305.78547225,24164.941877424197,18.506058147350625,16.415953649650138,0.7205547295802944,0.14415400758524405,1.7974539235089375,10.245802452616994,0.5686422865890398,3,1,2,0,in_situ,100,DRE,After Drilling,1,2,,,1305.78547225,,,
Animon,vofe,21_22,2.0,5783.650671612674,107781.30694650917,18.635514671645296,15.372940295939703,1.4072816661384213,0.19210745576449417,1.8552927095671639,0.0,0.0,3,1,2,0,all,9999,DRE,Before Drilling,1,2,,,,-5783.650671612674,,
Animon,vofe,21_22,2.0,2029.765198233728,39330.76440021831,19.377002046563497,15.795240436070756,1.3478872832195266,0.19811027314587948,2.2338743272732122,0.0,0.0,3,1,2,0,in_situ,9999,DRE,Before Drilling,1,2,,,,-2029.765198233728,,
Animon,vofe,21_22,2.0,5783.650671612674,107781.30694650917,18.635514671645296,15.372940295939703,1.4072816661384213,0.19210745576449417,1.8552927095671639,0.0,0.0,3,1,2,0,all,100,DRE,Before Drilling,1,2,,,,-5783.650671612674,,
Animon,vofe,21_22,2.0,2029.765198233728,39330.76440021831,19.377002046563497,15.795240436070756,1.3478872832195266,0.19811027314587948,2.2338743272732122,0.0,0.0,3,1,2,0,in_situ,100,DRE,Before Drilling,1,2,,,,-2029.765198233728,,
Animon,vofe,21_22,2.0,222527.94242598643,2799844.8778196424,12.581992388442995,7.520068213195442,1.0737979429593567,0.15093699575519134,3.988126232288226,0.0,0.0,3,2,2,0,all,9999,RE,Before Drilling,,2,,,,222527.94242598643,,
Animon,vofe,21_22,2.0,120905.74489506925,1416032.7031160514,11.711872784415554,7.4149168721919665,0.8973145431466302,0.1242161821685496,3.399641369076942,0.0,0.0,3,2,2,0,in_situ,9999,RE,Before Drilling,,2,,,,120905.74489506925,,
Animon,vofe,21_22,2.0,222527.94242598643,2799844.8778196424,12.581992388442995,7.520068213195442,1.0737979429593567,0.15093699575519134,3.988126232288226,0.0,0.0,3,2,2,0,all,100,RE,Before Drilling,,2,,,,222527.94242598643,,
Animon,vofe,21_22,2.0,120905.74489506925,1416032.7031160514,11.711872784415554,7.4149168721919665,0.8973145431466302,0.1242161821685496,3.399641369076942,0.0,0.0,3,2,2,0,in_situ,100,RE,Before Drilling,,2,,,,120905.74489506925,,
Animon,vofe,21_22,3.0,571428.7413700006,3376136.2212814386,5.908236630147708,3.232065708989713,0.6189901746893226,0.08266725639945251,2.057180746468664,0.0,0.0,3,3,2,0,all,9999,RE,Before Drilling,,2,3,,,,571428.7413700006,
Animon,vofe,21_22,3.0,517431.6212462813,2896474.9941739887,5.597792781194091,3.001464488794581,0.5900693800473343,0.07654985639100337,2.006258912352159,0.0,0.0,3,3,2,0,in_situ,9999,RE,Before Drilling,,2,3,,,,517431.6212462813,
Animon,vofe,21_22,3.0,571428.7413700006,3376136.2212814386,5.908236630147708,3.232065708989713,0.6189901746893226,0.08266725639945251,2.057180746468664,0.0,0.0,3,3,2,0,all,100,RE,Before Drilling,,2,3,,,,571428.7413700006,
Animon,vofe,21_22,3.0,517431.6212462813,2896474.9941739887,5.597792781194091,3.001464488794581,0.5900693800473343,0.07654985639100337,2.006258912352159,0.0,0.0,3,3,2,0,in_situ,100,RE,Before Drilling,,2,3,,,,517431.6212462813,
Animon,vofe,21_22,6.0,111532.4124796875,1288673.0395986922,11.554246975814209,7.125128251378852,1.0282321129484449,0.14310117084385532,4.396028920195757,1.6978293923988375,1.1657626033218502,3,-99,1,0,all,9999,DDDRE,After Drilling,1,,,,,,,
Animon,vofe,21_22,6.0,58700.07414553125,589633.0434122615,10.04484324756427,6.526619115459904,0.8295377828223873,0.13212626757150867,3.4769037759817567,1.2103615151830613,1.110620928679883,3,-99,1,0,in_situ,9999,DDDRE,After Drilling,1,,,,,,,
Animon,vofe,21_22,6.0,111532.4124796875,1288673.0395986922,11.554246975814209,7.125128251378852,1.0282321129484449,0.14310117084385532,4.396028920195757,1.6978293923988375,1.1657626033218502,3,-99,1,0,all,100,DDDRE,After Drilling,1,,,,,,,
Animon,vofe,21_22,6.0,58700.07414553125,589633.0434122615,10.04484324756427,6.526619115459904,0.8295377828223873,0.13212626757150867,3.4769037759817567,1.2103615151830613,1.110620928679883,3,-99,1,0,in_situ,100,DDDRE,After Drilling,1,,,,,,,
Animon,vofe,21_22,6.0,119364.5243760216,1539518.0587767249,12.897618172774198,7.6001618664742505,1.1153489323586585,0.1386056045400212,4.182107373941288,0.0,0.0,3,-99,1,0,all,9999,DDDRE,Before Drilling,1,,,,,,,
Animon,vofe,21_22,6.0,64550.524380835115,725309.9473766738,11.236313791929728,7.005056544705361,0.9194507936147319,0.11813680922854383,3.3118064536096314,0.0,0.0,3,-99,1,0,in_situ,9999,DDDRE,Before Drilling,1,,,,,,,
Animon,vofe,21_22,6.0,119364.5243760216,1539518.0587767249,12.897618172774198,7.6001618664742505,1.1153489323586585,0.1386056045400212,4.182107373941288,0.0,0.0,3,-99,1,0,all,100,DDDRE,Before Drilling,1,,,,,,,
Animon,vofe,21_22,6.0,64550.524380835115,725309.9473766738,11.236313791929728,7.005056544705361,0.9194507936147319,0.11813680922854383,3.3118064536096314,0.0,0.0,3,-99,1,0,in_situ,100,DDDRE,Before Drilling,1,,,,,,,
Animon,vofe,21_22,8.0,111532.4124796875,1288673.0395986922,11.554246975814209,7.125128251378852,1.0282321129484449,0.14310117084385532,4.396028920195757,1.6978293923988375,1.1657626033218502,3,2,2,0,all,9999,DRE,After Drilling,,2,,,,52832.338334156244,,
Animon,vofe,21_22,8.0,58700.07414553125,589633.0434122615,10.04484324756427,6.526619115459904,0.8295377828223873,0.13212626757150867,3.4769037759817567,1.2103615151830613,1.110620928679883,3,2,2,0,in_situ,9999,DRE,After Drilling,,2,,,,-52832.338334156244,,
Animon,vofe,21_22,8.0,111532.4124796875,1288673.0395986922,11.554246975814209,7.125128251378852,1.0282321129484449,0.14310117084385532,4.396028920195757,1.6978293923988375,1.1657626033218502,3,2,2,0,all,100,DRE,After Drilling,,2,,,,52832.338334156244,,
Animon,vofe,21_22,8.0,58700.07414553125,589633.0434122615,10.04484324756427,6.526619115459904,0.8295377828223873,0.13212626757150867,3.4769037759817567,1.2103615151830613,1.110620928679883,3,2,2,0,in_situ,100,DRE,After Drilling,,2,,,,-60664.45023049034,,
Animon,vofe,21_22,8.0,119364.5243760216,1539518.0587767249,12.897618172774198,7.6001618664742505,1.1153489323586585,0.1386056045400212,4.182107373941288,0.0,0.0,3,2,2,0,all,9999,DRE,Before Drilling,,2,,,,,,
Animon,vofe,21_22,8.0,64550.524380835115,725309.9473766738,11.236313791929728,7.005056544705361,0.9194507936147319,0.11813680922854383,3.3118064536096314,0.0,0.0,3,2,2,0,in_situ,9999,DRE,Before Drilling,,2,,,,,,
Animon,vofe,21_22,8.0,119364.5243760216,1539518.0587767249,12.897618172774198,7.6001618664742505,1.1153489323586585,0.1386056045400212,4.182107373941288,0.0,0.0,3,2,2,0,all,100,DRE,Before Drilling,,2,,,,,,
Animon,vofe,21_22,8.0,64550.524380835115,725309.9473766738,11.236313791929728,7.005056544705361,0.9194507936147319,0.11813680922854383,3.3118064536096314,0.0,0.0,3,2,2,0,in_situ,100,DRE,Before Drilling,,2,,,,,,
Animon,vofe,21_22,14.0,289480.98420068825,2076041.9543028893,7.171600442202564,4.140831277573844,0.7509733110609926,0.10695455797658043,2.9523594778964433,0.6045703111021276,1.158996098713496,3,3,2,0,all,9999,DRE,After Drilling,,2,3,,,-289480.98420068825,38944.612519750546,
Animon,vofe,21_22,14.0,250536.3716809377,1731905.3722908408,6.912790189587528,3.894662532826755,0.7386189478451735,0.09850350967278901,2.9509013117775496,0.5790276732595417,1.1876402869486655,3,3,2,0,in_situ,9999,DRE,After Drilling,,2,3,,,-250536.3716809377,-38944.612519750546,
Animon,vofe,21_22,14.0,289480.98420068825,2076041.9543028893,7.171600442202564,4.140831277573844,0.7509733110609926,0.10695455797658043,2.9523594778964433,0.6045703111021276,1.158996098713496,3,3,2,0,all,100,DRE,After Drilling,,2,3,,,-289480.98420068825,38944.612519750546,
Animon,vofe,21_22,14.0,250536.3716809377,1731905.3722908408,6.912790189587528,3.894662532826755,0.7386189478451735,0.09850350967278901,2.9509013117775496,0.5790276732595417,1.1876402869486655,3,3,2,0,in_situ,100,DRE,After Drilling,,2,3,,,-250536.3716809377,-44223.09405348601,
Animon,vofe,21_22,14.0,294759.4657344237,2241222.560471652,7.603564332997464,4.155666778037983,0.7728452880291962,0.09859049702467708,2.675052266930301,0.0,0.0,3,3,2,0,all,9999,DRE,Before Drilling,,2,3,,,-44223.09405348601,,
Animon,vofe,21_22,14.0,256750.0618487132,1842598.4557006005,7.176623220392169,3.8185011832400253,0.7355389953830416,0.08804049108536366,2.6225830417690976,0.0,0.0,3,3,2,0,in_situ,9999,DRE,Before Drilling,,2,3,,,38009.40388571052,,
Animon,vofe,21_22,14.0,294759.4657344237,2241222.560471652,7.603564332997464,4.155666778037983,0.7728452880291962,0.09859049702467708,2.675052266930301,0.0,0.0,3,3,2,0,all,100,DRE,Before Drilling,,2,3,,,-38009.40388571052,,
Animon,vofe,21_22,14.0,256750.0618487132,1842598.4557006005,7.176623220392169,3.8185011832400253,0.7355389953830416,0.08804049108536366,2.6225830417690976,0.0,0.0,3,3,2,0,in_situ,100,DRE,Before Drilling,,2,3,,,,,
Animon,vofe,21_22,1.0,1665.2791600625005,25687.090675312527,15.425095858611748,13.253705792024437,0.6763544943045977,0.11728820194817224,1.9523802195145952,8.03398031695092,0.9409665944176783,4,1,-20,0,in_situ,9999,DDDRE,After Drilling,1,,,,0.0,,,
Animon,vofe,21_22,1.0,1665.2791600625005,25687.090675312527,15.425095858611748,13.253705792024437,0.6763544943045977,0.11728820194817224,1.9523802195145952,8.03398031695092,0.9409665944176783,4,1,-20,0,in_situ,100,DDDRE,After Drilling,1,,,,,,,
Animon,vofe,21_22,2.0,1681.9046737500003,16348.50086111826,9.720230353285952,8.091503473808032,0.5230283074270834,0.04689784899416666,1.4459627691601595,0.034699880783139674,0.7356237009479059,4,2,-12,0,all,9999,DDDRE,After Drilling,,2,,,1681.9046737500003,,,
Animon,vofe,21_22,2.0,1382.4820425000003,12312.858236442224,8.906342258288118,7.270591879497127,0.5334135556846495,0.04563204841616247,1.44262759155866,0.031416501607473044,0.7600363071637921,4,2,-13,0,in_situ,9999,DDDRE,After Drilling,,2,,,1382.4820425000003,,,
Animon,vofe,21_22,2.0,1681.9046737500003,16348.50086111826,9.720230353285952,8.091503473808032,0.5230283074270834,0.04689784899416666,1.4459627691601595,0.034699880783139674,0.7356237009479059,4,2,-12,0,all,100,DDDRE,After Drilling,,2,,,1681.9046737500003,,,
Animon,vofe,21_22,2.0,1382.4820425000003,12312.858236442224,8.906342258288118,7.270591879497127,0.5334135556846495,0.04563204841616247,1.44262759155866,0.031416501607473044,0.7600363071637921,4,2,-13,0,in_situ,100,DDDRE,After Drilling,,2,,,1382.4820425000003,,,
Animon,vofe,21_22,2.0,1450.3589683596163,27367.162787562567,18.869234020399343,12.741902074805692,4.214007782938751,0.7004610905712662,1.9133241626549027,0.0,0.0,4,2,3,0,all,9999,DDDRE,Before Drilling,,2,3,,,,,
Animon,vofe,21_22,2.0,1163.8659105851523,21652.806151215456,18.60421029114012,12.53737251528333,4.179266372842232,0.6999297025041512,1.8875714030145587,0.0,0.0,4,2,3,0,in_situ,9999,DDDRE,Before Drilling,,2,3,,,,,
Animon,vofe,21_22,2.0,1450.3589683596163,27367.162787562567,18.869234020399343,12.741902074805692,4.214007782938751,0.7004610905712662,1.9133241626549027,0.0,0.0,4,2,3,0,all,100,DDDRE,Before Drilling,,2,3,,,,,
Animon,vofe,21_22,2.0,1163.8659105851523,21652.806151215456,18.60421029114012,12.53737251528333,4.179266372842232,0.6999297025041512,1.8875714030145587,0.0,0.0,4,2,3,0,in_situ,100,DDDRE,Before Drilling,,2,3,,,,,
Animon,vofe,21_22,7.0,251819.99076409405,1527671.1973997368,6.066520742711269,3.2485130618421576,0.8159690935170344,0.08260773248537359,2.606527125934341,0.203323185246432,1.3614191769199158,4,3,3,0,all,9999,DDDRE,After Drilling,,,3,,,251819.99076409405,,
Animon,vofe,21_22,7.0,235868.4976318124,1477233.098305209,6.262952081931477,3.3699981366964735,0.8504680917367073,0.0832584156759375,2.6607830706736526,0.010842238908971524,1.401718522581776,4,3,3,0,in_situ,9999,DDDRE,After Drilling,,,3,,,235868.4976318124,,
Animon,vofe,21_22,7.0,251819.99076409405,1527671.1973997368,6.066520742711269,3.2485130618421576,0.8159690935170344,0.08260773248537359,2.606527125934341,0.203323185246432,1.3614191769199158,4,3,3,0,all,100,DDDRE,After Drilling,,,3,,,251819.99076409405,,
Animon,vofe,21_22,7.0,235868.4976318124,1477233.098305209,6.262952081931477,3.3699981366964735,0.8504680917367073,0.0832584156759375,2.6607830706736526,0.010842238908971524,1.401718522581776,4,3,3,0,in_situ,100,DDDRE,After Drilling,,,3,,,235868.4976318124,,
Animon,vofe,21_22,7.0,260997.90772433946,1063394.0651739212,4.07433942457905,2.3086538457535046,0.4621658470157638,0.06625045451208345,1.3035197318097933,0.0,0.0,4,3,3,0,all,9999,DDDRE,Before Drilling,,,3,,-260997.90772433946,,,
Animon,vofe,21_22,7.0,247465.82350715756,997379.4010218644,4.030372303078921,2.2574511461295894,0.45355729467385747,0.06585253071147594,1.3193638622754786,0.0,0.0,4,3,3,0,in_situ,9999,DDDRE,Before Drilling,,,3,,-247465.82350715756,,,
Animon,vofe,21_22,7.0,260997.90772433946,1063394.0651739212,4.07433942457905,2.3086538457535046,0.4621658470157638,0.06625045451208345,1.3035197318097933,0.0,0.0,4,3,3,0,all,100,DDDRE,Before Drilling,,,3,,-260997.90772433946,,,
Animon,vofe,21_22,7.0,247465.82350715756,997379.4010218644,4.030372303078921,2.2574511461295894,0.45355729467385747,0.06585253071147594,1.3193638622754786,0.0,0.0,4,3,3,0,in_situ,100,DDDRE,Before Drilling,,,3,,-247465.82350715756,,,
Animon,vofe,21_22,9.0,1439.4345485000003,15021.292630791157,10.435550992189592,8.949238696742038,0.5297843845665187,0.04911806273376899,1.2577378061503142,0.0,0.5922790004953823,4,2,3,0,all,9999,DRE,After Drilling,,2,3,,,1439.4345485000003,,
Animon,vofe,21_22,9.0,1163.3707202500002,11148.740330627987,9.583136429832273,8.111333336377687,0.5432288012627241,0.047740703623889026,1.223544759743564,0.0,0.5937617185708796,4,2,3,0,in_situ,9999,DRE,After Drilling,,2,3,,,1163.3707202500002,,
Animon,vofe,21_22,9.0,1439.4345485000003,15021.292630791157,10.435550992189592,8.949238696742038,0.5297843845665187,0.04911806273376899,1.2577378061503142,0.0,0.5922790004953823,4,2,3,0,all,100,DRE,After Drilling,,2,3,,,1439.4345485000003,,
Animon,vofe,21_22,9.0,1163.3707202500002,11148.740330627987,9.583136429832273,8.111333336377687,0.5432288012627241,0.047740703623889026,1.223544759743564,0.0,0.5937617185708796,4,2,3,0,in_situ,100,DRE,After Drilling,,2,3,,,1163.3707202500002,,
Animon,vofe,21_22,9.0,1449.1334646053124,27355.349102078937,18.877039120430133,12.747187484929388,4.216759203431302,0.7010007082715425,1.9130924320694445,0.0,0.0,4,2,3,0,all,9999,DRE,Before Drilling,,2,3,,,,-1449.1334646053124,-1449.1334646053124
Animon,vofe,21_22,9.0,1163.8659105851523,21652.806151215456,18.60421029114012,12.53737251528333,4.179266372842232,0.6999297025041512,1.8875714030145587,0.0,0.0,4,2,3,0,in_situ,9999,DRE,Before Drilling,,2,3,,,,-1163.8659105851523,-1163.8659105851523
Animon,vofe,21_22,9.0,1449.1334646053124,27355.349102078937,18.877039120430133,12.747187484929388,4.216759203431302,0.7010007082715425,1.9130924320694445,0.0,0.0,4,2,3,0,all,100,DRE,Before Drilling,,2,3,,,,-1449.1334646053124,-1449.1334646053124
Animon,vofe,21_22,9.0,1163.8659105851523,21652.806151215456,18.60421029114012,12.53737251528333,4.179266372842232,0.6999297025041512,1.8875714030145587,0.0,0.0,4,2,3,0,in_situ,100,DRE,Before Drilling,,2,3,,,,-1163.8659105851523,-1163.8659105851523
Animon,vofe,21_22,15.0,251819.99076409405,1527671.1973997368,6.066520742711269,3.2485130618421576,0.8159690935170344,0.08260773248537359,2.606527125934341,0.203323185246432,1.3614191769199158,4,3,3,0,all,9999,DRE,After Drilling,,,3,,,,15951.493132281641,
Animon,vofe,21_22,15.0,235868.4976318124,1477233.098305209,6.262952081931477,3.3699981366964735,0.8504680917367073,0.0832584156759375,2.6607830706736526,0.010842238908971524,1.401718522581776,4,3,3,0,in_situ,9999,DRE,After Drilling,,,3,,,,-15951.493132281641,
Animon,vofe,21_22,15.0,251819.99076409405,1527671.1973997368,6.066520742711269,3.2485130618421576,0.8159690935170344,0.08260773248537359,2.606527125934341,0.203323185246432,1.3614191769199158,4,3,3,0,all,100,DRE,After Drilling,,,3,,,,15951.493132281641,
Animon,vofe,21_22,15.0,235868.4976318124,1477233.098305209,6.262952081931477,3.3699981366964735,0.8504680917367073,0.0832584156759375,2.6607830706736526,0.010842238908971524,1.401718522581776,4,3,3,0,in_situ,100,DRE,After Drilling,,,3,,,,-25129.410092527047,
Animon,vofe,21_22,15.0,260997.90772433946,1063394.0651739212,4.07433942457905,2.3086538457535046,0.4621658470157638,0.06625045451208345,1.3035197318097933,0.0,0.0,4,3,3,0,all,9999,DRE,Before Drilling,,,3,,,,,
Animon,vofe,21_22,15.0,247465.82350715756,997379.4010218644,4.030372303078921,2.2574511461295894,0.45355729467385747,0.06585253071147594,1.3193638622754786,0.0,0.0,4,3,3,0,in_situ,9999,DRE,Before Drilling,,,3,,,,,
Animon,vofe,21_22,15.0,260997.90772433946,1063394.0651739212,4.07433942457905,2.3086538457535046,0.4621658470157638,0.06625045451208345,1.3035197318097933,0.0,0.0,4,3,3,0,all,100,DRE,Before Drilling,,,3,,,,,
Animon,vofe,21_22,15.0,247465.82350715756,997379.4010218644,4.030372303078921,2.2574511461295894,0.45355729467385747,0.06585253071147594,1.3193638622754786,0.0,0.0,4,3,3,0,in_situ,100,DRE,Before Drilling,,,3,,,,,
Animon,vofe,21_22,3.0,1506.4306324999998,8666.090120006567,5.752730947607419,3.087741178260918,0.6377359446718369,0.024237313664859633,2.622652351136192,0.0,0.9178630334318122,6,3,-77,0,all,9999,DDDRE,After Drilling,,,3,,1506.4306324999998,,,
Animon,vofe,21_22,3.0,1506.4306324999998,8666.090120006567,5.752730947607419,3.087741178260918,0.6377359446718369,0.024237313664859633,2.622652351136192,0.0,0.9178630334318122,6,3,-77,0,in_situ,9999,DDDRE,After Drilling,,,3,,1506.4306324999998,,,
Animon,vofe,21_22,3.0,1506.4306324999998,8666.090120006567,5.752730947607419,3.087741178260918,0.6377359446718369,0.024237313664859633,2.622652351136192,0.0,0.9178630334318122,6,3,-77,0,all,100,DDDRE,After Drilling,,,3,,1506.4306324999998,,,
Animon,vofe,21_22,3.0,1506.4306324999998,8666.090120006567,5.752730947607419,3.087741178260918,0.6377359446718369,0.024237313664859633,2.622652351136192,0.0,0.9178630334318122,6,3,-77,0,in_situ,100,DDDRE,After Drilling,,,3,,1506.4306324999998,,,
