FLAG,BHID,FROM,TO,HOLE_TYP,DEPTH,VEIN,RE,RE_OLD,DRE,DDDRE,MINE,YEAR,PV,PV_OLD,PL,PL_OLD,EQ,EQ_OLD,ZN,PB,AG,EQ_DDH
,10101315461,0.981481481,1.718518519,1,3.2,v658,1,1,1,5,San Cristobal,22_23,2.555527342,4.752470863,74.64354193,143.9530254,29.20866496,30.29014372,18.32961852,4.626455556,8.324611111,29.20866496
,234727,0,0.3,1,0.3,v658,2,2,8,6,San Cristobal,22_23,1.734788867,1.123939177,22.60481937,24.20275777,13.0303,21.53386791,5.7,4,4.57,13.0303
,234726,0,0.4,1,0.4,v658,2,2,8,6,San Cristobal,22_23,1.734788867,1.123939177,17.75625797,24.20275777,10.2354,21.53386791,5.14,2.2,3.86,10.2354
,234725,0,0.4,1,0.4,v658,2,2,8,6,San Cristobal,22_23,1.734788867,1.123939177,46.44376754,24.20275777,26.772,21.53386791,14.92,3.4,11,26.772
,10101309227,4.772727273,6.227272727,1,11,v658,1,1,1,5,San Cristobal,22_23,7.575025132,7.73598838,269.8961384,263.3044175,35.62973505,34.03629951,22.84130182,3.999268182,11.47989091,35.62973505
,10101312980,3.835416667,4.964583333,1,7.4,v658,1,1,1,5,San Cristobal,22_23,4.371231471,6.78883447,100.8329464,266.9698436,23.06740035,39.3248421,14.67635208,2.428020833,7.763277083,23.06740035
,10101312971,3.339344262,4.560655738,1,7,v658,1,1,1,5,San Cristobal,22_23,5.859872241,6.784826539,89.07362489,269.1806167,15.20060869,39.67391284,10.17294098,2.010718033,3.997088525,15.20060869
,10101317932,1.362857143,2.137142857,1,3.5,v658,1,1,1,5,San Cristobal,22_23,3.380597174,4.821673137,81.3898101,170.7191645,24.07557183,35.40662331,16.66818571,2.239945714,6.73954,24.07557183
,10101276094,1.881632653,3.018367347,1,4.9,v658,1,1,1,5,San Cristobal,22_23,4.83096652,6.204780963,169.8649252,163.627241,35.16168545,26.37115508,24.36827959,3.435591837,9.618108163,35.16168545
,10101306237,1.046428571,1.753571429,1,4.1,v658,1,1,1,5,San Cristobal,22_23,2.502063536,3.257525513,104.6320918,77.25921115,41.81831929,23.71714691,31.05375357,3.948007143,8.978378571,41.81831929
,10101315481,2.017647059,3.082352941,1,5.1,v658,1,1,1,5,San Cristobal,22_23,3.380597174,4.821673137,101.6429685,170.7191645,30.06657206,35.40662331,23.77313922,1.401996078,6.315919608,30.06657206
,10101308983,3.984285714,5.215714286,1,8.1,v658,1,1,1,5,San Cristobal,22_23,7.031402634,7.291086695,287.9426141,235.4644545,40.95094949,32.29483674,28.42440429,2.941882857,12.39315714,40.95094949
,10101312945,4.253191489,5.146808511,1,9.4,v658,1,1,1,5,San Cristobal,22_23,5.859872241,6.784826539,122.4331398,269.1806167,20.89348279,39.67391284,15.60399574,1.79232766,4.585597872,20.89348279
,10101280878,2.241509434,3.058490566,1,5.3,v658,1,1,1,5,San Cristobal,22_23,4.780368946,6.188815219,142.1793871,178.2360041,29.74234598,28.79969716,23.27935094,2.166754717,5.630269811,29.74234598
,10101315488,2.172727273,3.327272727,1,5.5,v658,1,1,1,5,San Cristobal,22_23,4.228464265,4.944695316,108.0285345,182.9364396,25.54793602,36.9965039,18.02933091,2.31908,6.787165455,25.54793602
,182100631,0,0.2,1,0.2,v658,2,2,8,6,San Cristobal,22_23,0.350200358,0.27827138,4.538456561,4.57820232,12.9596,16.45229318,8.48,2.09,3.21,12.9596
,10101312826,4.090322581,5.209677419,1,9.3,v658,1,1,1,5,San Cristobal,22_23,7.080020084,6.716584291,187.6998813,260.0884344,26.51120746,38.72331876,18.43897527,2.330332258,7.474712903,26.51120746
,10101306220,0.896296296,1.803703704,1,4.5,v658,1,1,1,5,San Cristobal,22_23,2.766215238,3.412657027,95.61205158,76.09562064,34.56421259,22.29805692,29.93681481,0.916644444,4.778377778,34.56421259
,10101276079,2.063461538,3.136538462,1,5.2,v658,1,1,1,5,San Cristobal,22_23,4.780368946,6.188815219,172.1006727,178.2360041,36.00154604,28.79969716,27.41108654,2.261588462,8.211623077,36.00154604
,10101309016,3.397560976,4.802439024,1,8.2,v658,1,1,1,5,San Cristobal,22_23,7.261089701,6.356494524,289.1445379,168.7458534,39.82109433,26.54699894,26.88441341,3.655362195,12.07239756,39.82109433
,10101315528,2.860294118,3.939705882,1,6.8,v658,1,1,1,5,San Cristobal,22_23,4.875233356,5.014374377,229.9275463,182.019389,47.16236731,36.2995212,18.58165147,9.112230882,25.45106471,47.16236731
,10101312494,5.623958333,6.576041667,1,10.9,v658,1,1,1,5,San Cristobal,22_23,7.67928502,6.387897115,252.4107505,217.8794044,32.86904313,34.10815806,21.58836979,3.241715625,10.46313646,32.86904313
,10101308136,4.328282828,5.571717172,1,9.9,v658,1,1,1,5,San Cristobal,22_23,7.261089701,6.356494524,286.6701975,168.7458534,39.48032723,26.54699894,17.57105051,7.55400202,18.84057576,39.48032723
,10101312457,1.371428571,2.128571429,1,3.5,v658,1,1,1,5,San Cristobal,22_23,7.67928502,6.387897115,215.782796,217.8794044,28.09933417,34.10815806,19.65678571,1.769528571,8.603654286,28.09933417
,10101315992,1.662745098,3.437254902,1,5.1,v658,1,1,1,5,San Cristobal,22_23,4.875233356,5.014374377,247.9477775,182.019389,50.85864806,36.2995212,37.10176667,4.023707843,12.67700392,50.85864806
,10101276073,2.00754717,3.29245283,1,5.3,v658,1,1,1,5,San Cristobal,22_23,5.029013473,5.930999931,224.2294756,184.87459,44.5871694,31.17089734,23.36180566,6.723315094,18.95276038,44.5871694
,10101312429,4.639344262,5.660655738,1,8.2,v658,1,1,1,5,San Cristobal,22_23,7.67928502,6.387897115,289.6124209,217.8794044,37.71346162,34.10815806,27.60676393,2.751631148,9.55402623,37.71346162
,10101316008,4.880392157,6.419607843,1,8.2,v658,1,1,1,5,San Cristobal,22_23,5.319060968,4.960252937,208.1589672,170.4950847,39.13453304,34.37225619,26.23274118,3.401158824,12.32748627,39.13453304
,10101305076,1.148387097,1.951612903,1,4.6,v658,1,1,1,5,San Cristobal,22_23,2.278551329,2.313976152,51.6147502,46.54972435,22.65244129,20.11676927,18.41165161,1.242290323,3.905645161,22.65244129
,10101276061,2.418032787,3.681967213,1,6.1,v658,1,1,1,5,San Cristobal,22_23,5.040181335,5.697432721,181.4333857,183.5014836,35.99739248,32.2077491,26.87922131,2.46402459,8.641301639,35.99739248
,10101316019,5.162790698,6.737209302,1,8.1,v658,1,1,1,5,San Cristobal,22_23,5.770584484,4.852850145,162.2707853,155.1193614,28.12033786,31.96458922,18.7798093,2.74897907,8.587313953,28.12033786
,10101309301,3.698837209,4.901162791,1,8.6,v658,1,1,1,5,San Cristobal,22_23,7.587238849,5.476696587,285.9286613,147.5931228,37.68546991,26.94929698,19.93069186,5.854623256,15.58225116,37.68546991
,10101313933,2.68,3.82,1,6.5,v658,1,1,1,5,San Cristobal,22_23,7.439225441,5.53789481,397.9303322,147.4901259,53.49082849,26.63288686,27.03090462,6.955346154,25.30563538,53.49082849
,10101276049,3.269090909,4.430909091,1,6.6,v658,1,1,1,5,San Cristobal,22_23,5.230360782,5.324107889,182.8058576,166.1427871,34.95090784,31.20575137,25.95849091,2.14468,8.858056364,34.95090784
,10101316928,3.640425532,5.059574468,1,6.7,v658,1,1,1,5,San Cristobal,22_23,5.770584484,4.852850145,434.3589603,155.1193614,75.27122451,31.96458922,27.32345319,17.86114681,39.66696809,75.27122451
,10101309325,4.126373626,4.973626374,1,9.1,v658,1,1,1,5,San Cristobal,22_23,6.806811776,5.138130414,210.4545221,127.5517199,30.91822266,24.82453921,16.93846593,4.145094505,12.81622637,30.91822266
,10101276030,2.452380952,3.847619048,1,6.3,v658,1,1,1,5,San Cristobal,22_23,5.291733202,4.936065332,148.6331023,145.4337603,28.08779216,29.46349988,19.39836349,2.862114286,7.629952381,28.08779216
,DDHUSC22146,150.7428571,151.3571429,1,391.9,v658,1,1,1,5,San Cristobal,22_23,6.564869238,4.642946926,101.2162322,129.8699579,15.4178596,27.97145002,12.18667403,0.902178571,3.02805,15.4178596
,10101316959,4.061111111,5.338888889,1,7.4,v658,1,1,1,5,San Cristobal,22_23,6.754167827,4.679776564,206.0497829,111.9622957,30.507057,23.92470968,20.74973704,3.786027778,7.894068519,30.507057
,10101313910,2.814492754,4.085507246,1,6.9,v658,1,1,1,5,San Cristobal,22_23,6.520288338,5.075143537,226.6618128,105.2220532,34.76254439,20.73282311,21.35704348,5.014562319,11.06576957,34.76254439
,10101309365,3.752873563,4.947126437,1,8.7,v658,1,1,1,5,San Cristobal,22_23,6.806811776,5.138130414,106.0121545,127.5517199,15.57442132,24.82453921,11.13365632,1.253490805,4.145593103,15.57442132
,10101276009,2.353333333,3.646666667,1,6,v658,1,1,1,5,San Cristobal,22_23,5.291733202,4.936065332,174.247621,145.4337603,32.92827025,29.46349988,20.48437,4.135541667,10.88335,32.92827025
,10101311598,2.781428571,4.218571429,1,7,v658,1,1,1,5,San Cristobal,22_23,6.159055523,4.59804473,198.9060541,91.69809426,32.29489544,19.9428452,22.50710714,2.63564,9.28689,32.29489544
,10101309374,3.596428571,4.803571429,1,8.4,v658,1,1,1,5,San Cristobal,22_23,5.47537754,4.71420396,44.62123545,112.4939163,8.149435381,23.86275971,4.946388095,1.010782143,2.864582143,8.149435381
,10101316985,4.641666667,5.958333333,1,7.1,v658,1,1,1,5,San Cristobal,22_23,7.672360714,4.489927709,509.3007016,117.216603,66.38122483,26.10656798,31.15701944,11.11941667,31.49765556,66.38122483
,10101318013,4.8225,5.9775,1,7.4,v658,1,1,1,5,San Cristobal,22_23,7.672360714,4.489927709,204.0192993,117.216603,26.59146343,26.10656798,18.2434575,2.637915,7.4617025,26.59146343
,10101312405,2.8015625,3.5984375,1,6.4,v658,1,1,1,5,San Cristobal,22_23,6.159055523,4.59804473,174.4103653,91.69809426,28.31771278,19.9428452,15.38713125,3.857790625,11.826375,28.31771278
,10101309389,1.995833333,2.804166667,1,4.8,v658,1,1,1,5,San Cristobal,22_23,4.092306331,4.13255678,78.87680498,100.8411914,19.27441365,24.40164692,9.716427083,2.981935417,8.5883375,19.27441365
,10101306232,1.336666667,2.463333333,1,3.4,v658,1,1,1,5,San Cristobal,22_23,2.701900766,3.246570772,29.80340006,49.85967715,11.03053097,15.35764369,7.290226667,0.80903,3.78216,11.03053097
,10101318034,4.023636364,5.076363636,1,7.3,v658,1,1,1,5,San Cristobal,22_23,8.373253833,4.24555191,257.2951171,94.04997822,30.72821178,22.15259175,22.20895818,2.191992727,8.203418182,30.72821178
,10101280739,2.134,2.866,1,5,v658,1,1,1,5,San Cristobal,22_23,4.78409307,3.909757085,63.1232266,98.54420465,13.1943977,25.20468728,10.068538,0.796582,3.019036,13.1943977
,10101312377,2.811764706,3.988235294,1,6.8,v658,1,1,1,5,San Cristobal,22_23,5.847409837,4.121115067,85.62736175,84.1791275,14.64363951,20.42629874,10.71496912,1.184861765,3.578163235,14.64363951
,10101309431,1.9375,2.8625,1,4.8,v658,1,1,1,5,San Cristobal,22_23,3.705090795,3.47309112,39.52602369,83.83608009,10.66803106,24.13875052,6.946595833,0.843397917,3.717816667,10.66803106
,10101306255,2.044230769,3.155769231,1,5.2,v658,1,1,1,5,San Cristobal,22_23,3.57157892,3.329057989,41.8411428,57.17932212,11.71502681,17.17582641,9.300775,0.542688462,2.417153846,11.71502681
,10101280723,1.675,2.325,1,4,v658,1,1,1,5,San Cristobal,22_23,3.996985207,3.290580771,131.3500815,72.39041305,32.86228863,21.99928162,24.4321725,2.0387675,8.270965,32.86228863
,10101318062,3.548780488,4.651219512,1,8.2,v658,1,1,1,5,San Cristobal,22_23,8.933792198,3.971733248,146.323889,68.14982997,16.37869851,17.15871276,9.819470732,1.90442561,6.06090122,16.37869851
,10101280710,1.678571429,2.521428571,1,4.2,v658,1,1,1,5,San Cristobal,22_23,3.283639866,2.702518269,100.669521,50.54613885,30.6579056,18.7033477,17.14626667,2.270416667,14.43057143,30.6579056
,10101311528,2.443939394,4.156060606,1,6.6,v658,1,1,1,5,San Cristobal,22_23,5.776309968,3.31104153,49.60913144,78.76263571,8.588377652,23.78787309,6.910581818,0.344777273,1.717915152,8.588377652
,10101271392,1.586111111,2.013888889,1,3.6,v658,1,1,1,5,San Cristobal,22_23,3.283639866,2.702518269,144.8796662,50.54613885,44.12166744,18.7033477,17.59510833,4.593038889,28.17092778,44.12166744
,182116364,0,0.85,1,0.85,v658,2,2,8,6,San Cristobal,22_23,1.39339226,1.382170839,35.42797359,29.98855302,25.4257,21.69670505,22,0.6,3.63,25.4257
,10101271378,1.388235294,2.011764706,1,4.1,v658,1,1,1,5,San Cristobal,22_23,2.892319243,2.111264892,145.7254993,37.86992985,50.38361503,17.93708123,13.47127059,9.350752941,35.71663824,50.38361503
,10101311514,2.769117647,4.030882353,1,6.8,v658,1,1,1,5,San Cristobal,22_23,5.131713317,2.789385031,49.84797376,63.26632989,9.713709765,22.68110325,7.487520588,0.456104412,2.281027941,9.713709765
,10101274933,1.74,2.56,1,3.9,v658,1,1,1,5,San Cristobal,22_23,2.892319243,2.111264892,109.3424463,37.86992985,37.80441823,17.93708123,21.15383714,3.300454286,17.19134,37.80441823
,10101312221,1.620454545,2.779545455,1,6.7,v658,1,1,1,5,San Cristobal,22_23,4.286956639,2.637057254,93.91294137,61.18055469,21.9066693,23.20031337,14.62302273,1.931595455,6.945902273,21.9066693
,10101274921,2.311538462,2.888461538,1,3.9,v658,1,1,1,5,San Cristobal,22_23,2.398703291,1.605185916,138.9563748,25.47548295,57.92978869,15.87073666,22.64857692,4.113123077,39.81773077,57.92978869
,10101274905,1.461904762,2.038095238,1,4,v658,1,1,1,5,San Cristobal,22_23,2.398703291,1.605185916,35.32851602,25.47548295,14.72817257,15.87073666,7.504504762,2.496547619,6.204909524,14.72817257
,10101238109,0,1.5,1,4.2,v658,1,1,1,5,San Cristobal,22_23,2.195651355,2.171913283,1.886951557,27.73439974,0.859404,12.76957048,0.379,0.0875,0.5051,0.859404
,10101312206,0.879310345,2.020689655,1,6.5,v658,1,1,1,5,San Cristobal,22_23,4.286956639,2.637057254,33.41225252,61.18055469,7.793932931,23.20031337,1.414413793,1.049217241,6.840186207,7.793932931
,10101194016,0.24,0.76,1,3.9,v658,1,1,1,5,San Cristobal,22_23,3.293179792,2.885571285,12.34911466,23.4432277,3.749906,8.124293384,2.79998,0.35752,0.78156,3.749906
,10101273250,1.148387097,1.951612903,1,4.6,v658,1,1,1,5,San Cristobal,22_23,2.411694832,1.426142,62.6664512,21.75596877,25.98440332,15.255121,13.42145161,2.696354839,12.72828065,25.98440332
,10101310183,0,1.7,1,6,v658,1,1,1,5,San Cristobal,22_23,3.702948282,2.717170737,3.592170881,64.04162246,0.970084,23.56923015,0.6759,0.1297,0.2197,0.970084
,10101274883,1.5,2.4,1,4.4,v658,1,1,1,5,San Cristobal,22_23,2.63018808,1.402112,26.59541386,22.57644007,10.11160155,16.101738,6.489206452,0.776751613,3.670906452,10.11160155
,10101268013,1.778787879,2.721212121,1,3.9,v658,1,1,1,5,San Cristobal,22_23,2.656035768,0.976598263,15.78234804,6.779991563,5.942069091,6.942457121,2.644663636,0.755684848,3.284327273,5.942069091
,10101268629,0.946666667,2.053333333,1,3.6,v658,1,1,1,5,San Cristobal,22_23,2.69229868,0.959399721,8.078124984,7.856777824,3.000456467,8.189264237,1.089273333,0.282213333,2.086993333,3.000456467
,226865a,0,1.1,1,4.3,v658,2,2,8,6,San Cristobal,22_23,3.658137821,3.601649396,21.30682374,91.75454819,5.8245,25.47570241,3.24,1.25,1.8,5.8245
,10101309139,1.577272727,2.822727273,1,4.7,v658,1,1,1,5,San Cristobal,22_23,2.169846269,2.236312256,84.14524853,42.23022292,38.7793595,18.88386687,21.30309545,3.988081818,17.42702273,38.7793595
,10101267946,2.268333333,3.731666667,1,6,v658,1,1,1,5,San Cristobal,22_23,3.180960709,0.970906311,5.526433446,8.095654076,1.737347283,8.338244361,1.142603333,0.19533,0.522895,1.737347283
,10101309144,2.1025,3.4975,1,5.8,v658,1,1,1,5,San Cristobal,22_23,2.474656362,1.90917553,76.21379719,34.45732277,30.79772948,18.04827384,13.630555,3.1363175,18.03848,30.79772948
,182113716,0,0.6,1,0.6,v658,2,2,8,6,San Cristobal,22_23,1.820310546,1.816539701,6.406400935,24.06800377,3.5194,13.24936843,1.96,0.53,1.35,3.5194
,10101249762,2.625,3.375,1,3.6,v658,1,1,1,5,San Cristobal,22_23,1.246721603,0.888075192,5.901166272,8.810580496,4.73334725,9.920984813,4.1559,0.033975,0.69095,4.73334725
,10101280023,2.468181818,2.931818182,1,3.8,v658,1,1,1,5,San Cristobal,22_23,1.704122715,1.02786281,13.49697739,11.18164257,7.920191,10.87853599,6.529940909,0.476263636,1.199145455,7.920191
,10101280775,2.126923077,2.873076923,1,3.8,v658,1,1,1,5,San Cristobal,22_23,1.851379326,1.013331705,23.47048066,12.56719367,12.67729435,12.40185579,7.299046154,1.260730769,5.323757692,12.67729435
,10101280801,2.634482759,3.265517241,1,4.4,v658,1,1,1,5,San Cristobal,22_23,1.925890014,1.1663674,30.40511418,16.47344984,15.78756521,14.1237228,10.4943069,1.091831034,5.415006897,15.78756521
,10101280821,2.125,2.675,1,4,v658,1,1,1,5,San Cristobal,22_23,1.752329171,1.410292,36.94899197,21.21492101,21.08564565,15.042928,15.543065,0.704905,6.1861,21.08564565
,10101280834,1.526086957,2.373913043,1,4.8,v658,1,1,1,5,San Cristobal,22_23,1.65020123,1.613087,21.56113222,20.25679812,13.06575939,12.557784,8.101647826,1.648834783,4.342652174,13.06575939
,10101280866,3.32,3.98,1,4.4,v658,1,1,1,5,San Cristobal,22_23,1.558851492,1.850354378,3.552664327,19.61062675,2.2790268,10.59830862,1.57614,0.38806,0.4329,2.2790268
,10101280037,2.936666667,3.863333333,1,4.9,v658,1,1,1,5,San Cristobal,22_23,2.036576218,2.05838694,28.89470103,23.46620536,14.187881,11.40028869,4.921483333,1.74043,9.680756667,14.187881
,10101137188,0,0.3,1,7.6,v658,1,1,1,5,San Cristobal,22_23,1.524637,1.290947,1.365551802,14.37472454,0.895657,11.135023,0.5583,0.1091,0.2986,0.895657
,10101313256,1.5,2.1,1,4.4,v658,1,1,1,5,San Cristobal,22_23,1.355558242,2.216904674,68.96545669,11.19167136,50.87605575,5.048332249,31.6895,3.37135,20.317975,50.87605575
,10101311892,1,2.8,1,4.5,v658,1,1,1,5,San Cristobal,22_23,1.355558242,2.216904674,111.4509283,11.19167136,82.217735,5.048332249,44.2001,6.6997,40.2366,82.217735
,10101267812,0,0.6,1,4.3,v658,1,1,1,5,San Cristobal,22_23,2.386373988,2.204266348,2.856742619,21.55691552,1.197106,9.77963282,0.6318,0.08,0.6214,1.197106
,10101315904,1.839130435,3.060869565,1,3.6,v658,1,1,1,5,San Cristobal,22_23,1.616139764,2.414963176,65.98288684,8.330232085,40.82746326,3.449424061,28.50294783,1.975026087,13.27562174,40.82746326
,10101306690,0.42,1.58,1,4.5,v658,1,1,1,5,San Cristobal,22_23,2.877515764,2.382780916,27.81322311,16.00148858,9.6657066,6.715467826,7.41081,0.88017,1.81815,9.6657066
,10101267801,0.8,1.8,1,3.6,v658,1,1,1,5,San Cristobal,22_23,2.313246412,2.331094956,137.4235104,29.86708955,59.40720785,12.8124723,10.03267692,11.09024615,49.4438,59.40720785
,10101265791,1.410526316,2.389473684,1,3.8,v658,1,1,1,5,San Cristobal,22_23,2.850248169,2.458034908,98.40074022,29.1405684,34.52356932,11.85522968,11.89729474,8.815813158,18.26274474,34.52356932
,10101315323,2.322727273,2.877272727,1,3.7,v658,1,1,1,5,San Cristobal,22_23,1.804910724,2.592465196,54.83551834,11.11721854,30.38129123,4.288280729,22.25713182,1.838318182,8.11965,30.38129123
,10101306389,2.436170213,3.463829787,1,5.3,v658,1,1,1,5,San Cristobal,22_23,3.155977495,2.523293431,61.60463914,16.41896184,19.51998683,6.506956997,11.24567872,2.041689362,8.0703,19.51998683
,10101315923,1.553571429,2.646428571,1,3.9,v658,1,1,1,5,San Cristobal,22_23,2.201923662,2.815253282,52.09986236,15.56385447,23.66106657,5.528402922,15.61650357,2.243832143,7.541517857,23.66106657
,10101265778,1.5525,2.4475,1,4,v658,1,1,1,5,San Cristobal,22_23,2.995635836,2.495614441,125.0754067,33.94018871,41.75254053,13.59993281,28.6818575,2.37593,13.7481875,41.75254053
,10101020932,2.8,3.9,1,3.9,v658,1,1,1,5,San Cristobal,22_23,3.413183994,3.387841861,5.24625835,53.81482612,1.537057,15.88469248,0.7075,0.1917,0.8244,1.537057
,10101306371,3.15,4.05,1,5.7,v658,1,1,1,5,San Cristobal,22_23,3.202802879,2.651291546,86.66549346,21.48490904,27.0592655,8.103563363,16.06655714,3.310821429,10.01727143,27.0592655
,10101315342,1.818181818,2.681818182,1,4.2,v658,1,1,1,5,San Cristobal,22_23,2.201923662,2.815253282,57.7584117,15.56385447,26.23088742,5.528402922,17.96925455,1.893893939,8.228242424,26.23088742
,10101265760,1.77,3.03,1,3.9,v658,1,1,1,5,San Cristobal,22_23,2.995635836,2.495614441,75.47927464,33.94018871,25.19641197,13.59993281,20.04033667,0.950036667,5.40828,25.19641197
,10101306357,2.336585366,2.963414634,1,4.7,v658,1,1,1,5,San Cristobal,22_23,3.103370034,2.730447111,89.27859704,21.93293052,28.76827322,8.032724908,23.94381707,1.056558537,4.863109756,28.76827322
,10101315952,0.974074074,2.325925926,1,3.8,v658,1,1,1,5,San Cristobal,22_23,2.439483055,3.038352038,109.7690461,15.47304223,44.99684715,5.092577171,28.45912222,3.086325926,17.30055926,44.99684715
,10101265257,2.178571429,3.021428571,1,4,v658,1,1,1,5,San Cristobal,22_23,2.590619234,2.41320302,91.191427,32.18004727,35.20062918,13.33499378,28.29565,0.675921429,7.944775,35.20062918
,10101315363,1.816129032,2.483870968,1,4.6,v658,1,1,1,5,San Cristobal,22_23,3.008769039,3.244990762,17.30064336,16.44111826,5.750073581,5.066614812,4.153677419,0.384277419,1.568377419,5.750073581
